"ï..Event.Index","UTC.Timestamp","UTC.Date","Local.Timestamp","Local.Timezone","Local.Date","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Public.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Task.Name","Task.Version","checkpoint.yiku","checkpoint.gn26","randomiser.2vg5","Randomise.questionnaire.elements.","Question.Key","Response"
"14",1644864270767,"14/02/2022 18:44:30",1644864269214,1,"14/02/2022 19:44:29",73265,15,"questionnaire-krgc",NA,19439883,"BLIND",5769389,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1280x720","1263x601","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","12",5
"15",1644864270767,"14/02/2022 18:44:30",1644864269214,1,"14/02/2022 19:44:29",73265,15,"questionnaire-krgc",NA,19439883,"BLIND",5769389,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1280x720","1263x601","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","13",5
"16",1644864270767,"14/02/2022 18:44:30",1644864269214,1,"14/02/2022 19:44:29",73265,15,"questionnaire-krgc",NA,19439883,"BLIND",5769389,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1280x720","1263x601","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","0-quantised",10
"17",1644864270767,"14/02/2022 18:44:30",1644864269215,1,"14/02/2022 19:44:29",73265,15,"questionnaire-krgc",NA,19439883,"BLIND",5769389,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1280x720","1263x601","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","1-quantised",6
"18",1644864270767,"14/02/2022 18:44:30",1644864269215,1,"14/02/2022 19:44:29",73265,15,"questionnaire-krgc",NA,19439883,"BLIND",5769389,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1280x720","1263x601","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","2-quantised",5
"19",1644864270767,"14/02/2022 18:44:30",1644864269215,1,"14/02/2022 19:44:29",73265,15,"questionnaire-krgc",NA,19439883,"BLIND",5769389,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1280x720","1263x601","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","3-quantised",5
"20",1644864270767,"14/02/2022 18:44:30",1644864269216,1,"14/02/2022 19:44:29",73265,15,"questionnaire-krgc",NA,19439883,"BLIND",5769389,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1280x720","1263x601","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","4-quantised",6
"21",1644864270767,"14/02/2022 18:44:30",1644864269216,1,"14/02/2022 19:44:29",73265,15,"questionnaire-krgc",NA,19439883,"BLIND",5769389,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1280x720","1263x601","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","5-quantised",4
"22",1644864270767,"14/02/2022 18:44:30",1644864269217,1,"14/02/2022 19:44:29",73265,15,"questionnaire-krgc",NA,19439883,"BLIND",5769389,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1280x720","1263x601","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","6-quantised",3
"23",1644864270846,"14/02/2022 18:44:30",1644864269217,1,"14/02/2022 19:44:29",73265,15,"questionnaire-krgc",NA,19439883,"BLIND",5769389,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1280x720","1263x601","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","7-quantised",4
"24",1644864270846,"14/02/2022 18:44:30",1644864269217,1,"14/02/2022 19:44:29",73265,15,"questionnaire-krgc",NA,19439883,"BLIND",5769389,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1280x720","1263x601","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","8-quantised",3
"25",1644864270846,"14/02/2022 18:44:30",1644864269217,1,"14/02/2022 19:44:29",73265,15,"questionnaire-krgc",NA,19439883,"BLIND",5769389,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1280x720","1263x601","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","9-quantised",3
"26",1644864270846,"14/02/2022 18:44:30",1644864269218,1,"14/02/2022 19:44:29",73265,15,"questionnaire-krgc",NA,19439883,"BLIND",5769389,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1280x720","1263x601","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","10-quantised",4
"27",1644864270846,"14/02/2022 18:44:30",1644864269218,1,"14/02/2022 19:44:29",73265,15,"questionnaire-krgc",NA,19439883,"BLIND",5769389,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1280x720","1263x601","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","11-quantised",1
"28",1644864270846,"14/02/2022 18:44:30",1644864269218,1,"14/02/2022 19:44:29",73265,15,"questionnaire-krgc",NA,19439883,"BLIND",5769389,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1280x720","1263x601","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","12-quantised",6
"29",1644864270846,"14/02/2022 18:44:30",1644864269218,1,"14/02/2022 19:44:29",73265,15,"questionnaire-krgc",NA,19439883,"BLIND",5769389,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1280x720","1263x601","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","13-quantised",6
"2",1644862377221,"14/02/2022 18:12:57",1644862343244,1,"14/02/2022 19:12:23",73265,15,"questionnaire-krgc",NA,19439121,"BLIND",5769167,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1536x864","1519x746","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","0",8
"3",1644862377310,"14/02/2022 18:12:57",1644862343246,1,"14/02/2022 19:12:23",73265,15,"questionnaire-krgc",NA,19439121,"BLIND",5769167,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1536x864","1519x746","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","1",7
"4",1644862377310,"14/02/2022 18:12:57",1644862343247,1,"14/02/2022 19:12:23",73265,15,"questionnaire-krgc",NA,19439121,"BLIND",5769167,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1536x864","1519x746","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","2",6
"5",1644862377310,"14/02/2022 18:12:57",1644862343247,1,"14/02/2022 19:12:23",73265,15,"questionnaire-krgc",NA,19439121,"BLIND",5769167,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1536x864","1519x746","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","3",6
"6",1644862377310,"14/02/2022 18:12:57",1644862343247,1,"14/02/2022 19:12:23",73265,15,"questionnaire-krgc",NA,19439121,"BLIND",5769167,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1536x864","1519x746","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","4",7
"7",1644862377310,"14/02/2022 18:12:57",1644862343247,1,"14/02/2022 19:12:23",73265,15,"questionnaire-krgc",NA,19439121,"BLIND",5769167,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1536x864","1519x746","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","5",3
"8",1644862377310,"14/02/2022 18:12:57",1644862343248,1,"14/02/2022 19:12:23",73265,15,"questionnaire-krgc",NA,19439121,"BLIND",5769167,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1536x864","1519x746","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","6",1
"9",1644862377310,"14/02/2022 18:12:57",1644862343248,1,"14/02/2022 19:12:23",73265,15,"questionnaire-krgc",NA,19439121,"BLIND",5769167,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1536x864","1519x746","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","7",2
"10",1644862377310,"14/02/2022 18:12:57",1644862343248,1,"14/02/2022 19:12:23",73265,15,"questionnaire-krgc",NA,19439121,"BLIND",5769167,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1536x864","1519x746","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","8",0
"11",1644862377310,"14/02/2022 18:12:57",1644862343249,1,"14/02/2022 19:12:23",73265,15,"questionnaire-krgc",NA,19439121,"BLIND",5769167,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1536x864","1519x746","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","9",3
"12",1644862377310,"14/02/2022 18:12:57",1644862343250,1,"14/02/2022 19:12:23",73265,15,"questionnaire-krgc",NA,19439121,"BLIND",5769167,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1536x864","1519x746","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","10",5
"13",1644862377310,"14/02/2022 18:12:57",1644862343250,1,"14/02/2022 19:12:23",73265,15,"questionnaire-krgc",NA,19439121,"BLIND",5769167,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1536x864","1519x746","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","11",6
"14",1644862377310,"14/02/2022 18:12:57",1644862343250,1,"14/02/2022 19:12:23",73265,15,"questionnaire-krgc",NA,19439121,"BLIND",5769167,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1536x864","1519x746","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","12",0
"15",1644862377310,"14/02/2022 18:12:57",1644862343250,1,"14/02/2022 19:12:23",73265,15,"questionnaire-krgc",NA,19439121,"BLIND",5769167,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1536x864","1519x746","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","13",2
"16",1644862377310,"14/02/2022 18:12:57",1644862343251,1,"14/02/2022 19:12:23",73265,15,"questionnaire-krgc",NA,19439121,"BLIND",5769167,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1536x864","1519x746","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","0-quantised",9
"17",1644862377310,"14/02/2022 18:12:57",1644862343251,1,"14/02/2022 19:12:23",73265,15,"questionnaire-krgc",NA,19439121,"BLIND",5769167,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1536x864","1519x746","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","1-quantised",8
"18",1644862377310,"14/02/2022 18:12:57",1644862343251,1,"14/02/2022 19:12:23",73265,15,"questionnaire-krgc",NA,19439121,"BLIND",5769167,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1536x864","1519x746","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","2-quantised",7
"19",1644862377310,"14/02/2022 18:12:57",1644862343251,1,"14/02/2022 19:12:23",73265,15,"questionnaire-krgc",NA,19439121,"BLIND",5769167,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1536x864","1519x746","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","3-quantised",7
"20",1644862377310,"14/02/2022 18:12:57",1644862343252,1,"14/02/2022 19:12:23",73265,15,"questionnaire-krgc",NA,19439121,"BLIND",5769167,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1536x864","1519x746","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","4-quantised",8
"21",1644862377310,"14/02/2022 18:12:57",1644862343252,1,"14/02/2022 19:12:23",73265,15,"questionnaire-krgc",NA,19439121,"BLIND",5769167,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1536x864","1519x746","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","5-quantised",4
"22",1644862377310,"14/02/2022 18:12:57",1644862343252,1,"14/02/2022 19:12:23",73265,15,"questionnaire-krgc",NA,19439121,"BLIND",5769167,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1536x864","1519x746","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","6-quantised",2
"23",1644862377404,"14/02/2022 18:12:57",1644862343253,1,"14/02/2022 19:12:23",73265,15,"questionnaire-krgc",NA,19439121,"BLIND",5769167,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1536x864","1519x746","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","7-quantised",3
"24",1644862377404,"14/02/2022 18:12:57",1644862343253,1,"14/02/2022 19:12:23",73265,15,"questionnaire-krgc",NA,19439121,"BLIND",5769167,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1536x864","1519x746","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","8-quantised",1
"25",1644862377404,"14/02/2022 18:12:57",1644862343254,1,"14/02/2022 19:12:23",73265,15,"questionnaire-krgc",NA,19439121,"BLIND",5769167,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1536x864","1519x746","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","9-quantised",4
"26",1644862377404,"14/02/2022 18:12:57",1644862343254,1,"14/02/2022 19:12:23",73265,15,"questionnaire-krgc",NA,19439121,"BLIND",5769167,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1536x864","1519x746","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","10-quantised",6
"27",1644862377404,"14/02/2022 18:12:57",1644862343254,1,"14/02/2022 19:12:23",73265,15,"questionnaire-krgc",NA,19439121,"BLIND",5769167,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1536x864","1519x746","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","11-quantised",7
"28",1644862377404,"14/02/2022 18:12:57",1644862343254,1,"14/02/2022 19:12:23",73265,15,"questionnaire-krgc",NA,19439121,"BLIND",5769167,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1536x864","1519x746","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","12-quantised",1
"29",1644862377404,"14/02/2022 18:12:57",1644862343255,1,"14/02/2022 19:12:23",73265,15,"questionnaire-krgc",NA,19439121,"BLIND",5769167,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 98.0.4758.82","1536x864","1519x746","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","13-quantised",3
"2",1644861627470,"14/02/2022 18:00:27",1644861627748,1,"14/02/2022 19:00:27",73265,15,"questionnaire-krgc",NA,19438601,"BLIND",5769048,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 97.0.4692.99","1536x864","1519x754","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","0",9
"3",1644861627563,"14/02/2022 18:00:27",1644861627750,1,"14/02/2022 19:00:27",73265,15,"questionnaire-krgc",NA,19438601,"BLIND",5769048,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 97.0.4692.99","1536x864","1519x754","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","1",7
"4",1644861627563,"14/02/2022 18:00:27",1644861627750,1,"14/02/2022 19:00:27",73265,15,"questionnaire-krgc",NA,19438601,"BLIND",5769048,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 97.0.4692.99","1536x864","1519x754","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","2",7
"5",1644861627563,"14/02/2022 18:00:27",1644861627750,1,"14/02/2022 19:00:27",73265,15,"questionnaire-krgc",NA,19438601,"BLIND",5769048,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 97.0.4692.99","1536x864","1519x754","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","3",5
"6",1644861627563,"14/02/2022 18:00:27",1644861627750,1,"14/02/2022 19:00:27",73265,15,"questionnaire-krgc",NA,19438601,"BLIND",5769048,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 97.0.4692.99","1536x864","1519x754","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","4",4
"7",1644861627563,"14/02/2022 18:00:27",1644861627751,1,"14/02/2022 19:00:27",73265,15,"questionnaire-krgc",NA,19438601,"BLIND",5769048,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 97.0.4692.99","1536x864","1519x754","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","5",4
"8",1644861627563,"14/02/2022 18:00:27",1644861627751,1,"14/02/2022 19:00:27",73265,15,"questionnaire-krgc",NA,19438601,"BLIND",5769048,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 97.0.4692.99","1536x864","1519x754","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","6",1
"9",1644861627563,"14/02/2022 18:00:27",1644861627751,1,"14/02/2022 19:00:27",73265,15,"questionnaire-krgc",NA,19438601,"BLIND",5769048,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 97.0.4692.99","1536x864","1519x754","Part 1 completed","VAS-f-1",2,"Part 1 completed",NA,"Accuracy_level_1","No","7",1
